year,st_case,state,statename,age,rv,Z,alcohol_involved,male,fatal_injury
2023,450016,45,South Carolina,21,0,1,0,1,1
2023,450036,45,South Carolina,21,0,1,0,1,0
2023,450049,45,South Carolina,18,-3,0,0,1,1
2023,450055,45,South Carolina,23,2,1,0,0,1
2023,450060,45,South Carolina,18,-3,0,0,1,1
2023,450064,45,South Carolina,19,-2,0,0,1,1
2023,450072,45,South Carolina,20,-1,0,1,1,1
2023,450084,45,South Carolina,24,3,1,0,1,1
2023,450094,45,South Carolina,24,3,1,0,1,1
2023,450097,45,South Carolina,23,2,1,0,1,0
2023,450097,45,South Carolina,21,0,1,1,1,0
2023,450103,45,South Carolina,20,-1,0,0,1,0
2023,450104,45,South Carolina,22,1,1,0,1,1
2023,450107,45,South Carolina,22,1,1,0,1,1
2023,450109,45,South Carolina,21,0,1,0,1,1
2023,450114,45,South Carolina,19,-2,0,1,1,1
2023,450120,45,South Carolina,24,3,1,0,1,0
2023,450125,45,South Carolina,21,0,1,0,1,1
2023,450127,45,South Carolina,24,3,1,1,1,1
2023,450129,45,South Carolina,20,-1,0,1,0,1
2023,450132,45,South Carolina,20,-1,0,0,1,1
2023,450134,45,South Carolina,22,1,1,0,1,1
2023,450143,45,South Carolina,19,-2,0,0,0,0
2023,450147,45,South Carolina,22,1,1,0,1,0
2023,450147,45,South Carolina,24,3,1,0,1,1
2023,450148,45,South Carolina,24,3,1,0,1,1
2023,450160,45,South Carolina,21,0,1,1,1,1
2023,450168,45,South Carolina,22,1,1,1,1,1
2023,450169,45,South Carolina,18,-3,0,0,1,1
2023,450178,45,South Carolina,20,-1,0,1,1,1
2023,450220,45,South Carolina,23,2,1,1,0,1
2023,450240,45,South Carolina,22,1,1,0,1,1
2023,450251,45,South Carolina,21,0,1,1,1,1
2023,450269,45,South Carolina,24,3,1,1,1,1
2023,450272,45,South Carolina,20,-1,0,1,1,0
2023,450283,45,South Carolina,19,-2,0,0,0,1
2023,450295,45,South Carolina,19,-2,0,0,1,0
2023,450296,45,South Carolina,24,3,1,0,1,1
2023,450297,45,South Carolina,22,1,1,1,0,1
2023,450305,45,South Carolina,20,-1,0,0,1,1
2023,450307,45,South Carolina,21,0,1,0,1,1
2023,450314,45,South Carolina,20,-1,0,0,1,1
2023,450345,45,South Carolina,22,1,1,1,1,1
2023,450349,45,South Carolina,22,1,1,0,1,1
2023,450382,45,South Carolina,20,-1,0,1,1,1
2023,450384,45,South Carolina,18,-3,0,0,1,1
2023,450395,45,South Carolina,22,1,1,0,0,1
2023,450398,45,South Carolina,21,0,1,1,1,1
2023,450402,45,South Carolina,23,2,1,0,1,1
2023,450407,45,South Carolina,24,3,1,0,0,0
2023,450410,45,South Carolina,19,-2,0,1,1,0
2023,450420,45,South Carolina,23,2,1,1,1,1
2023,450433,45,South Carolina,19,-2,0,0,0,0
2023,450440,45,South Carolina,19,-2,0,0,1,1
2023,450449,45,South Carolina,21,0,1,1,1,1
2023,450476,45,South Carolina,22,1,1,0,1,1
2023,450477,45,South Carolina,24,3,1,0,1,0
2023,450490,45,South Carolina,21,0,1,1,1,1
2023,450501,45,South Carolina,24,3,1,0,1,1
2023,450537,45,South Carolina,21,0,1,1,1,0
2023,450538,45,South Carolina,19,-2,0,1,0,1
2023,450539,45,South Carolina,24,3,1,0,1,1
2023,450546,45,South Carolina,23,2,1,0,1,1
2023,450572,45,South Carolina,22,1,1,0,1,1
2023,450574,45,South Carolina,22,1,1,1,1,1
2023,450588,45,South Carolina,22,1,1,1,1,1
2023,450597,45,South Carolina,22,1,1,1,1,1
2023,450600,45,South Carolina,20,-1,0,0,1,1
2023,450609,45,South Carolina,20,-1,0,1,1,1
2023,450617,45,South Carolina,22,1,1,0,1,1
2023,450620,45,South Carolina,20,-1,0,0,0,1
2023,450630,45,South Carolina,24,3,1,1,1,1
2023,450636,45,South Carolina,21,0,1,0,0,1
2023,450654,45,South Carolina,19,-2,0,1,1,1
2023,450657,45,South Carolina,19,-2,0,0,1,1
2023,450667,45,South Carolina,20,-1,0,0,1,1
2023,450668,45,South Carolina,24,3,1,1,1,0
2023,450678,45,South Carolina,19,-2,0,1,1,0
2023,450682,45,South Carolina,24,3,1,1,1,1
2023,450682,45,South Carolina,24,3,1,1,0,0
2023,450693,45,South Carolina,23,2,1,1,0,0
2023,450695,45,South Carolina,21,0,1,0,1,1
2023,450699,45,South Carolina,20,-1,0,0,1,1
2023,450700,45,South Carolina,23,2,1,0,1,1
2023,450704,45,South Carolina,18,-3,0,1,1,1
2023,450709,45,South Carolina,24,3,1,0,1,1
2023,450726,45,South Carolina,24,3,1,1,1,1
2023,450749,45,South Carolina,24,3,1,1,1,1
2023,450751,45,South Carolina,22,1,1,1,1,1
2023,450756,45,South Carolina,20,-1,0,0,1,1
2023,450758,45,South Carolina,24,3,1,1,0,1
2023,450762,45,South Carolina,19,-2,0,0,1,1
2023,450764,45,South Carolina,18,-3,0,1,1,1
2023,450771,45,South Carolina,22,1,1,1,0,1
2023,450794,45,South Carolina,18,-3,0,1,0,1
2023,450805,45,South Carolina,21,0,1,0,1,1
2023,450820,45,South Carolina,20,-1,0,0,1,1
2023,450839,45,South Carolina,24,3,1,1,1,1
2023,450856,45,South Carolina,22,1,1,1,1,0
2023,450869,45,South Carolina,22,1,1,1,1,1
2023,450883,45,South Carolina,24,3,1,1,0,1
2023,450891,45,South Carolina,22,1,1,0,1,1
2023,450894,45,South Carolina,23,2,1,1,1,1
2023,450896,45,South Carolina,22,1,1,1,1,1
2023,450899,45,South Carolina,21,0,1,0,1,1
2023,450903,45,South Carolina,24,3,1,0,1,1
2023,450909,45,South Carolina,24,3,1,0,0,0
2023,450914,45,South Carolina,18,-3,0,0,1,1
2023,450947,45,South Carolina,18,-3,0,0,1,0
2023,450953,45,South Carolina,20,-1,0,0,1,1
2023,450956,45,South Carolina,23,2,1,0,1,1
2023,450957,45,South Carolina,18,-3,0,0,1,1
2023,460002,46,South Dakota,24,3,1,0,1,0
2023,460011,46,South Dakota,18,-3,0,0,1,0
2023,460013,46,South Dakota,22,1,1,1,1,1
2023,460014,46,South Dakota,22,1,1,1,1,1
2023,460033,46,South Dakota,23,2,1,1,1,0
2023,460036,46,South Dakota,19,-2,0,1,1,0
2023,460040,46,South Dakota,22,1,1,0,1,0
2023,460043,46,South Dakota,19,-2,0,0,0,1
2023,460051,46,South Dakota,21,0,1,1,1,1
2023,460055,46,South Dakota,20,-1,0,0,0,0
2023,460063,46,South Dakota,23,2,1,0,0,0
2023,460073,46,South Dakota,19,-2,0,0,1,1
2023,460076,46,South Dakota,22,1,1,0,1,0
2023,460078,46,South Dakota,18,-3,0,0,1,1
2023,460084,46,South Dakota,22,1,1,0,0,0
2023,460086,46,South Dakota,19,-2,0,0,1,0
2023,460097,46,South Dakota,18,-3,0,1,1,1
2023,460101,46,South Dakota,23,2,1,0,1,0
2023,460106,46,South Dakota,20,-1,0,0,1,0
2023,460108,46,South Dakota,21,0,1,0,1,0
2023,460109,46,South Dakota,22,1,1,1,0,1
2023,460120,46,South Dakota,21,0,1,0,1,0
2023,460128,46,South Dakota,20,-1,0,1,1,0
2023,470008,47,Tennessee,21,0,1,1,1,1
2023,470013,47,Tennessee,22,1,1,0,1,0
2023,470016,47,Tennessee,20,-1,0,1,1,1
2023,470017,47,Tennessee,24,3,1,0,0,1
2023,470018,47,Tennessee,24,3,1,0,1,0
2023,470023,47,Tennessee,24,3,1,0,1,0
2023,470025,47,Tennessee,22,1,1,0,1,0
2023,470033,47,Tennessee,22,1,1,1,1,1
2023,470033,47,Tennessee,22,1,1,1,1,1
2023,470038,47,Tennessee,23,2,1,1,1,1
2023,470038,47,Tennessee,23,2,1,1,1,0
2023,470043,47,Tennessee,24,3,1,0,1,0
2023,470043,47,Tennessee,24,3,1,0,0,0
2023,470043,47,Tennessee,20,-1,0,0,1,0
2023,470044,47,Tennessee,20,-1,0,0,1,0
2023,470046,47,Tennessee,19,-2,0,0,1,1
2023,470049,47,Tennessee,19,-2,0,0,1,0
2023,470051,47,Tennessee,20,-1,0,0,1,0
2023,470051,47,Tennessee,20,-1,0,0,1,0
2023,470051,47,Tennessee,21,0,1,0,0,0
2023,470051,47,Tennessee,21,0,1,0,1,0
2023,470055,47,Tennessee,24,3,1,1,1,1
2023,470056,47,Tennessee,22,1,1,0,0,0
2023,470057,47,Tennessee,20,-1,0,0,1,1
2023,470058,47,Tennessee,23,2,1,1,1,1
2023,470059,47,Tennessee,18,-3,0,0,1,0
2023,470059,47,Tennessee,18,-3,0,0,0,0
2023,470075,47,Tennessee,20,-1,0,0,0,0
2023,470076,47,Tennessee,19,-2,0,0,1,0
2023,470080,47,Tennessee,24,3,1,0,1,1
2023,470081,47,Tennessee,18,-3,0,0,0,0
2023,470084,47,Tennessee,24,3,1,0,1,0
2023,470088,47,Tennessee,24,3,1,1,0,0
2023,470092,47,Tennessee,23,2,1,0,1,1
2023,470093,47,Tennessee,22,1,1,1,0,0
2023,470095,47,Tennessee,24,3,1,1,0,0
2023,470096,47,Tennessee,20,-1,0,1,1,1
2023,470096,47,Tennessee,18,-3,0,1,1,0
2023,470104,47,Tennessee,23,2,1,1,1,0
2023,470109,47,Tennessee,18,-3,0,0,1,0
2023,470110,47,Tennessee,18,-3,0,0,1,0
2023,470111,47,Tennessee,22,1,1,0,0,1
2023,470112,47,Tennessee,23,2,1,0,1,1
2023,470123,47,Tennessee,24,3,1,1,1,0
2023,470124,47,Tennessee,24,3,1,0,1,1
2023,470126,47,Tennessee,19,-2,0,0,0,0
2023,470127,47,Tennessee,24,3,1,0,0,1
2023,470131,47,Tennessee,21,0,1,0,1,0
2023,470133,47,Tennessee,19,-2,0,0,0,1
2023,470135,47,Tennessee,22,1,1,0,1,1
2023,470136,47,Tennessee,21,0,1,0,0,0
2023,470136,47,Tennessee,22,1,1,0,0,0
2023,470140,47,Tennessee,23,2,1,0,0,0
2023,470144,47,Tennessee,20,-1,0,0,1,0
2023,470147,47,Tennessee,23,2,1,0,1,0
2023,470147,47,Tennessee,21,0,1,0,0,0
2023,470150,47,Tennessee,21,0,1,0,1,1
2023,470171,47,Tennessee,21,0,1,1,1,1
2023,470172,47,Tennessee,24,3,1,0,0,0
2023,470187,47,Tennessee,19,-2,0,0,1,1
2023,470188,47,Tennessee,20,-1,0,1,1,1
2023,470188,47,Tennessee,19,-2,0,1,1,0
2023,470198,47,Tennessee,24,3,1,1,1,1
2023,470199,47,Tennessee,19,-2,0,0,1,0
2023,470199,47,Tennessee,20,-1,0,0,1,0
2023,470199,47,Tennessee,24,3,1,0,1,1
2023,470211,47,Tennessee,24,3,1,0,1,1
2023,470212,47,Tennessee,19,-2,0,0,1,1
2023,470215,47,Tennessee,23,2,1,0,1,1
2023,470223,47,Tennessee,24,3,1,0,1,0
2023,470224,47,Tennessee,19,-2,0,0,1,1
2023,470224,47,Tennessee,19,-2,0,0,0,1
2023,470229,47,Tennessee,19,-2,0,0,1,1
2023,470229,47,Tennessee,23,2,1,0,0,0
2023,470234,47,Tennessee,24,3,1,1,0,1
2023,470235,47,Tennessee,24,3,1,1,1,1
2023,470240,47,Tennessee,23,2,1,1,1,0
2023,470240,47,Tennessee,19,-2,0,0,0,1
2023,470242,47,Tennessee,23,2,1,0,1,1
2023,470247,47,Tennessee,19,-2,0,0,1,0
2023,470248,47,Tennessee,22,1,1,0,1,0
2023,470248,47,Tennessee,18,-3,0,0,1,0
2023,470250,47,Tennessee,23,2,1,0,1,1
2023,470265,47,Tennessee,22,1,1,0,0,0
2023,470268,47,Tennessee,18,-3,0,0,1,1
2023,470269,47,Tennessee,22,1,1,1,1,1
2023,470274,47,Tennessee,21,0,1,1,0,1
2023,470286,47,Tennessee,23,2,1,0,0,0
2023,470294,47,Tennessee,19,-2,0,1,1,0
2023,470295,47,Tennessee,19,-2,0,0,1,0
2023,470298,47,Tennessee,21,0,1,0,1,0
2023,470303,47,Tennessee,20,-1,0,0,0,0
2023,470303,47,Tennessee,24,3,1,0,1,1
2023,470304,47,Tennessee,22,1,1,0,0,0
2023,470308,47,Tennessee,21,0,1,0,1,1
2023,470309,47,Tennessee,18,-3,0,0,1,1
2023,470311,47,Tennessee,22,1,1,0,0,1
2023,470312,47,Tennessee,20,-1,0,0,1,1
2023,470312,47,Tennessee,21,0,1,0,0,0
2023,470314,47,Tennessee,19,-2,0,0,0,0
2023,470314,47,Tennessee,19,-2,0,0,0,0
2023,470320,47,Tennessee,18,-3,0,0,0,0
2023,470321,47,Tennessee,20,-1,0,0,0,0
2023,470322,47,Tennessee,24,3,1,1,1,1
2023,470324,47,Tennessee,19,-2,0,0,1,1
2023,470331,47,Tennessee,20,-1,0,1,1,1
2023,470333,47,Tennessee,23,2,1,0,1,1
2023,470336,47,Tennessee,24,3,1,1,1,1
2023,470337,47,Tennessee,22,1,1,0,1,0
2023,470337,47,Tennessee,20,-1,0,0,0,1
2023,470339,47,Tennessee,19,-2,0,0,0,0
2023,470342,47,Tennessee,21,0,1,0,1,1
2023,470344,47,Tennessee,20,-1,0,0,0,1
2023,470345,47,Tennessee,18,-3,0,0,1,0
2023,470350,47,Tennessee,18,-3,0,0,0,1
2023,470351,47,Tennessee,23,2,1,0,0,0
2023,470352,47,Tennessee,20,-1,0,0,1,1
2023,470353,47,Tennessee,19,-2,0,0,0,0
2023,470359,47,Tennessee,22,1,1,0,0,0
2023,470359,47,Tennessee,19,-2,0,0,1,1
2023,470362,47,Tennessee,21,0,1,0,0,0
2023,470362,47,Tennessee,22,1,1,0,0,0
2023,470365,47,Tennessee,21,0,1,1,1,0
2023,470365,47,Tennessee,22,1,1,1,1,1
2023,470372,47,Tennessee,18,-3,0,0,1,0
2023,470378,47,Tennessee,22,1,1,1,1,1
2023,470384,47,Tennessee,18,-3,0,0,1,1
2023,470389,47,Tennessee,22,1,1,0,1,0
2023,470396,47,Tennessee,21,0,1,0,1,0
2023,470397,47,Tennessee,19,-2,0,0,0,0
2023,470401,47,Tennessee,22,1,1,1,0,1
2023,470402,47,Tennessee,19,-2,0,0,1,0
2023,470405,47,Tennessee,21,0,1,0,0,1
2023,470406,47,Tennessee,23,2,1,0,1,1
2023,470408,47,Tennessee,23,2,1,0,1,0
2023,470410,47,Tennessee,20,-1,0,0,1,1
2023,470411,47,Tennessee,20,-1,0,0,1,1
2023,470412,47,Tennessee,20,-1,0,0,1,0
2023,470413,47,Tennessee,23,2,1,0,1,1
2023,470418,47,Tennessee,22,1,1,0,0,0
2023,470420,47,Tennessee,20,-1,0,0,0,0
2023,470421,47,Tennessee,21,0,1,0,1,0
2023,470422,47,Tennessee,18,-3,0,1,1,0
2023,470422,47,Tennessee,21,0,1,1,1,0
2023,470422,47,Tennessee,21,0,1,1,1,0
2023,470422,47,Tennessee,18,-3,0,1,0,1
2023,470423,47,Tennessee,18,-3,0,0,1,1
2023,470428,47,Tennessee,19,-2,0,0,0,0
2023,470428,47,Tennessee,22,1,1,0,1,1
2023,470430,47,Tennessee,21,0,1,1,1,0
2023,470431,47,Tennessee,23,2,1,0,1,0
2023,470431,47,Tennessee,24,3,1,0,1,0
2023,470436,47,Tennessee,19,-2,0,0,1,0
2023,470437,47,Tennessee,21,0,1,0,1,1
2023,470438,47,Tennessee,19,-2,0,0,1,1
2023,470449,47,Tennessee,24,3,1,0,1,1
2023,470458,47,Tennessee,20,-1,0,0,0,0
2023,470458,47,Tennessee,22,1,1,0,1,1
2023,470461,47,Tennessee,23,2,1,0,1,1
2023,470464,47,Tennessee,20,-1,0,0,1,1
2023,470465,47,Tennessee,23,2,1,0,1,1
2023,470467,47,Tennessee,23,2,1,1,1,1
2023,470468,47,Tennessee,19,-2,0,0,1,1
2023,470470,47,Tennessee,18,-3,0,0,1,0
2023,470474,47,Tennessee,18,-3,0,0,1,1
2023,470479,47,Tennessee,23,2,1,1,1,1
2023,470479,47,Tennessee,24,3,1,0,1,0
2023,470486,47,Tennessee,19,-2,0,0,1,1
2023,470493,47,Tennessee,22,1,1,1,0,0
2023,470494,47,Tennessee,22,1,1,1,1,1
2023,470495,47,Tennessee,22,1,1,0,1,0
2023,470496,47,Tennessee,21,0,1,0,1,1
2023,470496,47,Tennessee,23,2,1,0,1,0
2023,470496,47,Tennessee,19,-2,0,0,1,0
2023,470512,47,Tennessee,21,0,1,0,1,0
2023,470512,47,Tennessee,21,0,1,0,0,0
2023,470513,47,Tennessee,21,0,1,0,0,1
2023,470515,47,Tennessee,19,-2,0,0,1,0
2023,470515,47,Tennessee,24,3,1,0,1,0
2023,470516,47,Tennessee,18,-3,0,1,0,0
2023,470516,47,Tennessee,20,-1,0,1,0,0
2023,470516,47,Tennessee,24,3,1,1,1,1
2023,470517,47,Tennessee,24,3,1,0,1,1
2023,470521,47,Tennessee,22,1,1,0,1,0
2023,470521,47,Tennessee,22,1,1,0,1,0
2023,470521,47,Tennessee,22,1,1,0,1,0
2023,470522,47,Tennessee,19,-2,0,0,1,1
2023,470525,47,Tennessee,20,-1,0,0,1,0
2023,470525,47,Tennessee,18,-3,0,0,0,0
2023,470526,47,Tennessee,22,1,1,0,1,1
2023,470526,47,Tennessee,22,1,1,0,1,0
2023,470529,47,Tennessee,19,-2,0,0,1,0
2023,470529,47,Tennessee,23,2,1,0,0,0
2023,470529,47,Tennessee,18,-3,0,0,0,1
2023,470530,47,Tennessee,22,1,1,0,1,0
2023,470534,47,Tennessee,22,1,1,1,1,0
2023,470534,47,Tennessee,22,1,1,0,1,0
2023,470534,47,Tennessee,22,1,1,1,1,0
2023,470537,47,Tennessee,19,-2,0,0,1,0
2023,470537,47,Tennessee,20,-1,0,1,1,1
2023,470544,47,Tennessee,18,-3,0,0,0,1
2023,470545,47,Tennessee,18,-3,0,0,1,1
2023,470545,47,Tennessee,18,-3,0,0,1,1
2023,470545,47,Tennessee,19,-2,0,0,1,1
2023,470547,47,Tennessee,22,1,1,0,0,0
2023,470551,47,Tennessee,20,-1,0,0,1,0
2023,470558,47,Tennessee,23,2,1,0,1,0
2023,470558,47,Tennessee,21,0,1,0,0,0
2023,470561,47,Tennessee,21,0,1,0,0,0
2023,470562,47,Tennessee,23,2,1,0,1,0
2023,470563,47,Tennessee,20,-1,0,1,1,1
2023,470564,47,Tennessee,24,3,1,0,0,0
2023,470574,47,Tennessee,20,-1,0,0,1,1
2023,470574,47,Tennessee,19,-2,0,0,1,1
2023,470575,47,Tennessee,22,1,1,0,1,0
2023,470584,47,Tennessee,20,-1,0,0,1,0
2023,470584,47,Tennessee,20,-1,0,0,1,0
2023,470595,47,Tennessee,20,-1,0,0,1,1
2023,470595,47,Tennessee,20,-1,0,0,1,0
2023,470600,47,Tennessee,24,3,1,0,1,0
2023,470600,47,Tennessee,23,2,1,0,0,0
2023,470600,47,Tennessee,24,3,1,0,0,0
2023,470601,47,Tennessee,19,-2,0,0,1,1
2023,470607,47,Tennessee,24,3,1,0,0,0
2023,470607,47,Tennessee,24,3,1,0,1,0
2023,470607,47,Tennessee,20,-1,0,0,1,0
2023,470609,47,Tennessee,24,3,1,0,0,1
2023,470613,47,Tennessee,20,-1,0,0,1,1
2023,470613,47,Tennessee,20,-1,0,0,0,0
2023,470615,47,Tennessee,22,1,1,0,0,0
2023,470617,47,Tennessee,21,0,1,0,1,0
2023,470621,47,Tennessee,21,0,1,0,1,0
2023,470633,47,Tennessee,22,1,1,1,1,1
2023,470637,47,Tennessee,24,3,1,1,1,0
2023,470637,47,Tennessee,23,2,1,0,0,0
2023,470639,47,Tennessee,21,0,1,0,1,1
2023,470639,47,Tennessee,19,-2,0,0,1,1
2023,470639,47,Tennessee,24,3,1,0,0,0
2023,470643,47,Tennessee,23,2,1,0,1,0
2023,470662,47,Tennessee,21,0,1,0,1,0
2023,470664,47,Tennessee,21,0,1,1,0,1
2023,470666,47,Tennessee,20,-1,0,0,1,1
2023,470671,47,Tennessee,23,2,1,0,1,1
2023,470672,47,Tennessee,18,-3,0,1,0,0
2023,470677,47,Tennessee,18,-3,0,0,1,1
2023,470681,47,Tennessee,22,1,1,0,0,0
2023,470682,47,Tennessee,18,-3,0,0,0,0
2023,470685,47,Tennessee,22,1,1,0,0,0
2023,470690,47,Tennessee,21,0,1,0,0,0
2023,470691,47,Tennessee,19,-2,0,0,1,1
2023,470693,47,Tennessee,20,-1,0,0,0,0
2023,470693,47,Tennessee,20,-1,0,0,0,0
2023,470694,47,Tennessee,22,1,1,1,1,1
2023,470695,47,Tennessee,24,3,1,1,1,0
2023,470696,47,Tennessee,20,-1,0,1,1,1
2023,470701,47,Tennessee,19,-2,0,0,1,0
2023,470701,47,Tennessee,20,-1,0,1,0,1
2023,470704,47,Tennessee,21,0,1,0,1,0
2023,470704,47,Tennessee,22,1,1,0,0,0
2023,470714,47,Tennessee,19,-2,0,0,1,0
2023,470714,47,Tennessee,18,-3,0,0,1,0
2023,470718,47,Tennessee,19,-2,0,0,1,0
2023,470718,47,Tennessee,19,-2,0,0,1,1
2023,470722,47,Tennessee,21,0,1,0,0,0
2023,470724,47,Tennessee,19,-2,0,0,1,1
2023,470727,47,Tennessee,21,0,1,0,0,0
2023,470733,47,Tennessee,21,0,1,1,1,1
2023,470734,47,Tennessee,20,-1,0,0,1,0
2023,470734,47,Tennessee,21,0,1,0,0,0
2023,470735,47,Tennessee,20,-1,0,0,1,0
2023,470736,47,Tennessee,21,0,1,0,1,0
2023,470736,47,Tennessee,21,0,1,0,0,0
2023,470736,47,Tennessee,20,-1,0,0,1,0
2023,470745,47,Tennessee,20,-1,0,0,1,0
2023,470747,47,Tennessee,22,1,1,0,1,0
2023,470751,47,Tennessee,23,2,1,0,1,1
2023,470754,47,Tennessee,21,0,1,0,1,0
2023,470757,47,Tennessee,18,-3,0,0,1,1
2023,470757,47,Tennessee,18,-3,0,0,1,0
2023,470757,47,Tennessee,23,2,1,0,1,0
2023,470758,47,Tennessee,21,0,1,0,0,0
2023,470760,47,Tennessee,19,-2,0,0,0,1
2023,470764,47,Tennessee,24,3,1,0,0,0
2023,470769,47,Tennessee,19,-2,0,1,1,1
2023,470773,47,Tennessee,23,2,1,0,1,1
2023,470773,47,Tennessee,22,1,1,0,1,1
2023,470776,47,Tennessee,18,-3,0,0,1,1
2023,470780,47,Tennessee,24,3,1,0,1,1
2023,470782,47,Tennessee,21,0,1,0,0,0
2023,470794,47,Tennessee,23,2,1,0,1,0
2023,470795,47,Tennessee,20,-1,0,0,0,0
2023,470799,47,Tennessee,24,3,1,0,0,1
2023,470805,47,Tennessee,21,0,1,0,1,1
2023,470809,47,Tennessee,23,2,1,0,1,0
2023,470813,47,Tennessee,23,2,1,0,0,0
2023,470818,47,Tennessee,20,-1,0,0,0,0
2023,470830,47,Tennessee,21,0,1,0,1,0
2023,470833,47,Tennessee,22,1,1,1,1,1
2023,470837,47,Tennessee,23,2,1,0,0,0
2023,470838,47,Tennessee,21,0,1,0,1,0
2023,470839,47,Tennessee,19,-2,0,1,1,0
2023,470840,47,Tennessee,18,-3,0,0,1,1
2023,470844,47,Tennessee,20,-1,0,0,1,1
2023,470845,47,Tennessee,18,-3,0,0,1,1
2023,470845,47,Tennessee,20,-1,0,0,1,0
2023,470846,47,Tennessee,23,2,1,1,1,0
2023,470846,47,Tennessee,20,-1,0,0,0,0
2023,470846,47,Tennessee,20,-1,0,0,1,1
2023,470850,47,Tennessee,18,-3,0,0,0,1
2023,470853,47,Tennessee,22,1,1,0,1,0
2023,470856,47,Tennessee,20,-1,0,0,1,1
2023,470857,47,Tennessee,18,-3,0,0,1,0
2023,470859,47,Tennessee,23,2,1,0,0,1
2023,470860,47,Tennessee,24,3,1,1,1,0
2023,470862,47,Tennessee,22,1,1,1,1,0
2023,470862,47,Tennessee,22,1,1,1,1,1
2023,470872,47,Tennessee,24,3,1,0,1,1
2023,470873,47,Tennessee,19,-2,0,0,1,0
2023,470873,47,Tennessee,18,-3,0,0,0,0
2023,470874,47,Tennessee,21,0,1,1,1,1
2023,470878,47,Tennessee,19,-2,0,0,1,1
2023,470891,47,Tennessee,23,2,1,0,0,1
2023,470892,47,Tennessee,22,1,1,1,0,1
2023,470893,47,Tennessee,18,-3,0,0,1,1
2023,470894,47,Tennessee,19,-2,0,0,1,0
2023,470896,47,Tennessee,24,3,1,0,1,1
2023,470898,47,Tennessee,21,0,1,1,0,0
2023,470900,47,Tennessee,20,-1,0,0,0,0
2023,470905,47,Tennessee,19,-2,0,0,1,0
2023,470909,47,Tennessee,19,-2,0,0,0,0
2023,470910,47,Tennessee,23,2,1,0,1,0
2023,470913,47,Tennessee,21,0,1,0,0,0
2023,470918,47,Tennessee,24,3,1,0,1,1
2023,470919,47,Tennessee,20,-1,0,0,1,0
2023,470919,47,Tennessee,21,0,1,0,1,0
2023,470919,47,Tennessee,18,-3,0,1,0,0
2023,470919,47,Tennessee,18,-3,0,1,1,0
2023,470928,47,Tennessee,20,-1,0,0,0,1
2023,470935,47,Tennessee,20,-1,0,0,1,0
2023,470952,47,Tennessee,22,1,1,1,0,1
2023,470963,47,Tennessee,20,-1,0,0,1,1
2023,470973,47,Tennessee,18,-3,0,0,1,1
2023,470982,47,Tennessee,18,-3,0,0,0,0
2023,470983,47,Tennessee,24,3,1,0,1,1
2023,470983,47,Tennessee,24,3,1,0,1,0
2023,470986,47,Tennessee,19,-2,0,0,0,1
2023,470992,47,Tennessee,19,-2,0,0,1,0
2023,470993,47,Tennessee,23,2,1,0,1,0
2023,470997,47,Tennessee,23,2,1,0,1,1
2023,470999,47,Tennessee,21,0,1,0,1,1
2023,471005,47,Tennessee,24,3,1,0,1,0
2023,471015,47,Tennessee,18,-3,0,1,1,1
2023,471017,47,Tennessee,23,2,1,1,1,1
2023,471018,47,Tennessee,19,-2,0,0,1,1
2023,471023,47,Tennessee,23,2,1,0,1,1
2023,471027,47,Tennessee,23,2,1,0,1,1
2023,471030,47,Tennessee,24,3,1,0,1,0
2023,471038,47,Tennessee,24,3,1,0,1,0
2023,471040,47,Tennessee,18,-3,0,0,1,0
2023,471040,47,Tennessee,24,3,1,0,1,1
2023,471043,47,Tennessee,22,1,1,0,1,0
2023,471044,47,Tennessee,21,0,1,1,1,1
2023,471044,47,Tennessee,21,0,1,1,1,0
2023,471054,47,Tennessee,23,2,1,0,1,1
2023,471058,47,Tennessee,18,-3,0,0,0,1
2023,471059,47,Tennessee,20,-1,0,0,1,0
2023,471062,47,Tennessee,20,-1,0,0,1,0
2023,471065,47,Tennessee,20,-1,0,0,1,1
2023,471066,47,Tennessee,21,0,1,0,1,1
2023,471069,47,Tennessee,21,0,1,1,0,1
2023,471075,47,Tennessee,18,-3,0,0,1,0
2023,471081,47,Tennessee,22,1,1,1,1,0
2023,471090,47,Tennessee,23,2,1,1,1,1
2023,471090,47,Tennessee,22,1,1,1,1,1
2023,471096,47,Tennessee,20,-1,0,1,1,0
2023,471096,47,Tennessee,23,2,1,0,0,1
2023,471098,47,Tennessee,18,-3,0,0,1,0
2023,471099,47,Tennessee,22,1,1,0,1,1
2023,471106,47,Tennessee,18,-3,0,0,1,0
2023,471106,47,Tennessee,20,-1,0,0,0,1
2023,471107,47,Tennessee,22,1,1,1,1,1
2023,471111,47,Tennessee,18,-3,0,0,1,0
2023,471114,47,Tennessee,18,-3,0,1,1,1
2023,471114,47,Tennessee,18,-3,0,1,1,0
2023,471116,47,Tennessee,19,-2,0,0,0,0
2023,471117,47,Tennessee,20,-1,0,0,1,1
2023,471120,47,Tennessee,24,3,1,0,1,0
2023,471120,47,Tennessee,21,0,1,0,1,0
2023,471121,47,Tennessee,21,0,1,0,1,1
2023,471121,47,Tennessee,20,-1,0,0,1,0
2023,471132,47,Tennessee,24,3,1,0,0,0
2023,471143,47,Tennessee,23,2,1,0,1,0
2023,471145,47,Tennessee,23,2,1,1,1,1
