"z","logistic","probit","linear"
0.947368421052631,0.720585638414532,0.828274461582795,0.657894736842105
0.977443609022556,0.726600678104606,0.83582520880825,0.662907268170426
1.00751879699248,0.732534293157133,0.843157235306883,0.667919799498747
1.03759398496241,0.738385497141277,0.850270440271105,0.672932330827068
1.06766917293233,0.74415340431851,0.85716511564471,0.677944862155388
1.09774436090226,0.749837228235587,0.863841933452053,0.682957393483709
1.12781954887218,0.7554362801238,0.870301932163474,0.68796992481203
1.1578947368421,0.760949967117634,0.876546502187629,0.692982456140351
1.18796992481203,0.766377790306113,0.882577370583181,0.697994987468672
1.21804511278195,0.771719342630304,0.888396585083477,0.703007518796992
1.24812030075188,0.776974306640435,0.894006497528366,0.708020050125313
1.2781954887218,0.782142452126096,0.899409746797262,0.713032581453634
1.30827067669173,0.787223633632848,0.9046092413369,0.718045112781955
1.33834586466165,0.792217787878405,0.909608141376044,0.723057644110276
1.36842105263158,0.797124931081316,0.914409840917659,0.728070175438596
1.3984962406015,0.801945156214751,0.919017949596852,0.733082706766917
1.42857142857143,0.806678630197691,0.923436274490165,0.738095238095238
1.45864661654135,0.811325591035374,0.927668801958725,0.743107769423559
1.48872180451128,0.81588634492046,0.931719679604212,0.74812030075188
1.5187969924812,0.820361263305872,0.935593198412786,0.7531328320802
1.54887218045113,0.824750779959812,0.939293775157952,0.758145363408521
1.57894736842105,0.829055388012868,0.9428259351289,0.763157894736842
1.60902255639098,0.833275637006668,0.946194295246263,0.768170426065163
1.6390977443609,0.8374121299529,0.949403547622374,0.773182957393484
1.66917293233083,0.841465520411019,0.952458443618189,0.778195488721804
1.69924812030075,0.84543650959235,0.955363778443955,0.783208020050125
1.72932330827068,0.849325843497753,0.958124376345656,0.788220551378446
1.7593984962406,0.85313431009543,0.96074507641409,0.793233082706767
1.78947368421053,0.856862736544907,0.96323071904838,0.798245614035088
1.81954887218045,0.860511986472673,0.965586133100658,0.803258145363408
1.84962406015038,0.864082957304392,0.967816123723709,0.808270676691729
1.8796992481203,0.867576577658126,0.969925460938544,0.81328320802005
1.90977443609022,0.87099380480244,0.971918868934153,0.818295739348371
1.93984962406015,0.874335622182813,0.973801016107205,0.823308270676692
1.96992481203007,0.877603037019297,0.975576505845116,0.828320802005013
2,0.880797077977882,0.977249868051821,0.833333333333333
2.03007518796992,0.883918792917646,0.978825551411687,0.838345864661654
2.06015037593985,0.886969246715314,0.980307916383393,0.843358395989975
2.09022556390977,0.8899495191685,0.981701228912227,0.848370927318296
2.1203007518797,0.892860702978524,0.983009654846128,0.853383458646616
2.15037593984962,0.895703901813353,0.984237255038005,0.858395989974937
2.18045112781955,0.898480228450925,0.985387981114257,0.863408521303258
2.21052631578947,0.90119080300279,0.98646567188718,0.868421052631579
2.2406015037594,0.903836751217759,0.987474050386933,0.8734335839599
2.27067669172932,0.906419202864982,0.988416721486985,0.87844611528822
2.30075187969925,0.90893929019567,0.989297170095531,0.883458646616541
2.33082706766917,0.911398146482451,0.990118759884164,0.888471177944862
2.3609022556391,0.913796904635183,0.990884732524109,0.893483709273183
2.39097744360902,0.916136695891867,0.991598207399676,0.898496240601504
2.42105263157895,0.918418648583163,0.992262181768078,0.903508771929824
2.45112781954887,0.920643886968884,0.992879531334521,0.908521303258145
2.4812030075188,0.922813530144724,0.993453011211438,0.913533834586466
2.51127819548872,0.924928691017386,0.993985257230878,0.918546365914787
2.54135338345865,0.926990475346194,0.994478787579402,0.923558897243107
2.57142857142857,0.928999980849201,0.994936004725305,0.928571428571429
2.6015037593985,0.93095829637175,0.995359197608655,0.933583959899749
2.63157894736842,0.932866501115418,0.995750544065399,0.93859649122807
2.66165413533835,0.934725663925221,0.996112113457667,0.943609022556391
2.69172932330827,0.93653684263295,0.996445869483428,0.948621553884712
2.7218045112782,0.938301083454503,0.99675367313971,0.953634085213033
2.75187969924812,0.940019420439058,0.997037285814783,0.958646616541353
2.78195488721805,0.941692874967965,0.997298372485894,0.963659147869674
2.81203007518797,0.943322455301212,0.997538505000443,0.968671679197995
2.84210526315789,0.944909156169394,0.997759165419764,0.973684210526316
2.87218045112782,0.946453958409072,0.997961749406034,0.978696741854637
2.90225563909774,0.947957828639509,0.998147569634133,0.983709273182957
2.93233082706767,0.949421718978759,0.998317859211657,0.988721804511278
