"age","female","employed","bachelor","personal_income","high_income","ln_age"
50,1,1,0,50000,0,3.91202300542815
37,0,1,1,250000,1,3.61091791264422
50,0,0,0,0,0,3.91202300542815
44,1,0,0,40000,0,3.78418963391826
56,1,1,1,66400,0,4.02535169073515
58,0,1,1,10000,0,4.06044301054642
26,0,1,0,37000,0,3.25809653802148
26,0,1,1,20000,0,3.25809653802148
52,0,1,1,151000,1,3.95124371858143
50,1,1,1,171000,1,3.91202300542815
25,0,1,1,50000,0,3.2188758248682
48,1,1,1,65000,0,3.87120101090789
47,0,1,0,1e+05,1,3.85014760171006
53,1,1,1,220000,1,3.97029191355212
58,1,0,0,0,0,4.06044301054642
62,0,1,0,60000,0,4.12713438504509
55,0,0,0,15600,0,4.00733318523247
44,1,1,1,17800,0,3.78418963391826
35,1,1,1,85000,0,3.55534806148941
27,1,1,0,52800,0,3.29583686600433
26,0,1,0,42000,0,3.25809653802148
26,1,0,0,7000,0,3.25809653802148
36,1,1,1,110000,1,3.58351893845611
64,1,0,0,12500,0,4.15888308335967
32,0,0,0,0,0,3.46573590279973
31,1,1,1,175000,1,3.43398720448515
30,0,1,1,237000,1,3.40119738166216
30,1,1,1,97100,1,3.40119738166216
38,1,0,1,0,0,3.63758615972639
37,0,1,1,179000,1,3.61091791264422
54,0,1,1,1126000,1,3.98898404656427
50,1,0,1,0,0,3.91202300542815
42,0,1,1,75000,0,3.73766961828337
59,0,1,0,225000,1,4.07753744390572
63,1,1,1,110000,1,4.14313472639153
41,1,0,0,0,0,3.71357206670431
41,0,0,0,0,0,3.71357206670431
48,1,0,0,0,0,3.87120101090789
61,0,1,0,22800,0,4.11087386417331
26,1,1,0,8700,0,3.25809653802148
39,1,1,0,65000,0,3.66356164612965
63,0,1,0,53400,0,4.14313472639153
56,1,0,0,0,0,4.02535169073515
32,0,1,1,39500,0,3.46573590279973
30,0,1,0,76000,0,3.40119738166216
30,1,1,1,101000,1,3.40119738166216
36,0,1,1,120000,1,3.58351893845611
59,0,1,0,40000,0,4.07753744390572
53,1,0,0,0,0,3.97029191355212
36,0,1,1,31000,0,3.58351893845611
56,1,1,1,32000,0,4.02535169073515
59,0,1,0,75000,0,4.07753744390572
57,1,1,0,17804,0,4.04305126783455
39,1,0,0,0,0,3.66356164612965
28,0,1,0,34600,0,3.3322045101752
46,0,1,1,36000,0,3.8286413964891
26,0,0,0,0,0,3.25809653802148
40,0,1,1,64000,0,3.68887945411394
34,1,0,0,0,0,3.52636052461616
41,0,1,1,35000,0,3.71357206670431
42,1,1,1,131500,1,3.73766961828337
38,1,1,0,31000,0,3.63758615972639
39,0,1,0,41000,0,3.66356164612965
57,1,1,0,42000,0,4.04305126783455
61,1,1,0,33700,0,4.11087386417331
59,0,1,0,107000,1,4.07753744390572
44,0,1,1,175000,1,3.78418963391826
38,1,1,1,200100,1,3.63758615972639
26,0,0,0,0,0,3.25809653802148
27,0,1,0,47500,0,3.29583686600433
25,0,1,0,36000,0,3.2188758248682
55,0,1,0,368200,1,4.00733318523247
33,1,1,1,153100,1,3.49650756146648
30,0,1,0,80500,0,3.40119738166216
42,0,1,1,110000,1,3.73766961828337
62,1,1,0,56000,0,4.12713438504509
55,1,1,0,14000,0,4.00733318523247
31,0,0,1,0,0,3.43398720448515
60,1,1,1,5000,0,4.0943445622221
44,0,1,1,201000,1,3.78418963391826
43,1,1,1,85000,0,3.76120011569356
60,1,1,0,70000,0,4.0943445622221
64,0,0,0,10800,0,4.15888308335967
63,1,1,0,44000,0,4.14313472639153
55,0,1,0,12000,0,4.00733318523247
51,1,1,1,180000,1,3.93182563272433
42,1,1,1,35000,0,3.73766961828337
41,0,1,1,40000,0,3.71357206670431
39,1,1,1,35000,0,3.66356164612965
62,0,1,1,31320,0,4.12713438504509
27,1,1,1,20000,0,3.29583686600433
32,0,1,0,40000,0,3.46573590279973
57,0,1,1,150000,1,4.04305126783455
54,1,1,1,2800,0,3.98898404656427
43,1,1,1,134300,1,3.76120011569356
44,0,1,0,1e+05,1,3.78418963391826
50,0,1,1,69000,0,3.91202300542815
61,0,1,0,60000,0,4.11087386417331
60,1,1,0,50000,0,4.0943445622221
29,1,1,1,68000,0,3.36729582998647
57,1,0,0,1400,0,4.04305126783455
58,0,1,0,35000,0,4.06044301054642
28,0,1,1,29000,0,3.3322045101752
52,0,0,0,10000,0,3.95124371858143
33,1,1,1,90000,0,3.49650756146648
33,0,1,0,30000,0,3.49650756146648
53,0,1,1,209700,1,3.97029191355212
52,1,1,1,20000,0,3.95124371858143
55,1,0,0,8000,0,4.00733318523247
33,1,1,0,65000,0,3.49650756146648
53,1,1,1,111000,1,3.97029191355212
53,0,1,1,162000,1,3.97029191355212
29,1,0,0,55000,0,3.36729582998647
33,0,1,0,85000,0,3.49650756146648
58,0,1,0,92300,1,4.06044301054642
52,1,1,0,25000,0,3.95124371858143
61,0,1,1,88000,0,4.11087386417331
64,1,1,0,193000,1,4.15888308335967
51,1,1,0,92000,1,3.93182563272433
53,1,1,0,60000,0,3.97029191355212
56,0,1,1,286000,1,4.02535169073515
63,1,0,1,60000,0,4.14313472639153
53,0,0,1,34500,0,3.97029191355212
53,1,1,1,76000,0,3.97029191355212
30,0,1,1,150000,1,3.40119738166216
62,0,1,0,105000,1,4.12713438504509
59,1,1,0,65000,0,4.07753744390572
37,1,1,0,14600,0,3.61091791264422
32,0,1,0,170000,1,3.46573590279973
37,1,1,0,30000,0,3.61091791264422
45,0,0,0,18000,0,3.80666248977032
52,0,1,1,75000,0,3.95124371858143
52,1,1,1,75000,0,3.95124371858143
27,0,1,1,47000,0,3.29583686600433
62,1,0,1,103000,1,4.12713438504509
43,1,1,0,180000,1,3.76120011569356
43,0,0,0,2900,0,3.76120011569356
38,1,1,0,50000,0,3.63758615972639
43,0,1,0,50000,0,3.76120011569356
64,1,0,0,10600,0,4.15888308335967
62,1,1,1,159000,1,4.12713438504509
62,1,0,0,10000,0,4.12713438504509
63,0,1,1,200850,1,4.14313472639153
28,0,1,1,90000,0,3.3322045101752
26,1,1,0,50000,0,3.25809653802148
28,0,1,0,65000,0,3.3322045101752
62,1,0,0,0,0,4.12713438504509
52,0,1,1,260000,1,3.95124371858143
53,1,0,1,1e+05,1,3.97029191355212
57,0,1,0,24000,0,4.04305126783455
55,1,0,0,0,0,4.00733318523247
62,0,1,0,52000,0,4.12713438504509
60,0,1,1,119000,1,4.0943445622221
52,1,1,1,150000,1,3.95124371858143
43,1,1,0,20000,0,3.76120011569356
54,1,0,0,7200,0,3.98898404656427
47,1,1,1,4800,0,3.85014760171006
48,0,1,1,320000,1,3.87120101090789
54,1,1,1,96000,1,3.98898404656427
26,0,1,0,50000,0,3.25809653802148
56,1,1,1,50600,0,4.02535169073515
29,0,1,0,40400,0,3.36729582998647
58,0,1,0,24000,0,4.06044301054642
53,1,1,0,20000,0,3.97029191355212
64,1,1,1,10800,0,4.15888308335967
34,0,1,0,9400,0,3.52636052461616
27,1,1,1,22000,0,3.29583686600433
26,0,1,0,43000,0,3.25809653802148
45,0,1,1,35000,0,3.80666248977032
36,1,0,0,3000,0,3.58351893845611
57,0,1,0,4400,0,4.04305126783455
44,1,1,0,5000,0,3.78418963391826
46,0,1,0,80000,0,3.8286413964891
60,1,0,0,1120,0,4.0943445622221
42,0,1,0,40000,0,3.73766961828337
49,1,0,1,44000,0,3.89182029811063
49,0,1,1,110000,1,3.89182029811063
50,1,1,0,48000,0,3.91202300542815
45,1,1,1,12000,0,3.80666248977032
51,0,1,0,49000,0,3.93182563272433
32,0,1,0,46000,0,3.46573590279973
33,1,1,0,10000,0,3.49650756146648
38,1,1,1,165000,1,3.63758615972639
36,0,0,1,0,0,3.58351893845611
57,0,1,0,60000,0,4.04305126783455
53,1,1,1,102000,1,3.97029191355212
30,1,1,0,27000,0,3.40119738166216
57,0,1,0,80000,0,4.04305126783455
41,1,1,1,80000,0,3.71357206670431
32,1,1,1,88000,0,3.46573590279973
33,0,1,1,140000,1,3.49650756146648
37,0,1,1,98000,1,3.61091791264422
36,1,1,0,1e+05,1,3.58351893845611
31,1,1,1,70000,0,3.43398720448515
33,0,1,1,130000,1,3.49650756146648
54,0,1,0,48000,0,3.98898404656427
53,1,1,0,45000,0,3.97029191355212
28,0,1,0,50000,0,3.3322045101752
27,0,1,1,115000,1,3.29583686600433
26,1,1,1,70000,0,3.25809653802148
32,1,0,0,8500,0,3.46573590279973
62,0,1,0,80000,0,4.12713438504509
60,1,1,0,38000,0,4.0943445622221
34,1,1,0,40000,0,3.52636052461616
30,1,1,1,42000,0,3.40119738166216
32,1,1,1,84000,0,3.46573590279973
55,0,1,1,120000,1,4.00733318523247
44,1,1,0,10000,0,3.78418963391826
64,1,1,0,31500,0,4.15888308335967
53,0,1,0,130000,1,3.97029191355212
50,1,0,0,0,0,3.91202300542815
40,0,0,0,0,0,3.68887945411394
34,1,0,0,2700,0,3.52636052461616
45,0,0,0,12100,0,3.80666248977032
39,1,0,0,0,0,3.66356164612965
63,1,0,0,10000,0,4.14313472639153
36,1,1,1,120500,1,3.58351893845611
36,1,1,0,40000,0,3.58351893845611
64,0,1,0,90000,0,4.15888308335967
58,1,1,0,60000,0,4.06044301054642
52,1,1,0,40000,0,3.95124371858143
44,1,0,0,910,0,3.78418963391826
56,1,0,0,2700,0,4.02535169073515
51,1,1,1,65000,0,3.93182563272433
59,1,0,0,2400,0,4.07753744390572
44,0,0,0,13000,0,3.78418963391826
25,1,1,1,85000,0,3.2188758248682
25,0,1,0,9000,0,3.2188758248682
36,0,1,1,66000,0,3.58351893845611
33,1,1,0,85000,0,3.49650756146648
46,0,1,0,47100,0,3.8286413964891
49,0,1,1,4e+05,1,3.89182029811063
58,0,1,0,80000,0,4.06044301054642
56,1,1,0,44000,0,4.02535169073515
30,1,1,0,17800,0,3.40119738166216
27,0,0,0,0,0,3.29583686600433
64,0,1,1,80000,0,4.15888308335967
32,0,0,1,0,0,3.46573590279973
41,1,1,1,3600,0,3.71357206670431
31,1,1,1,140400,1,3.43398720448515
50,1,0,0,0,0,3.91202300542815
53,0,1,0,102000,1,3.97029191355212
61,1,0,0,0,0,4.11087386417331
53,1,1,1,93300,1,3.97029191355212
58,0,1,0,53000,0,4.06044301054642
55,0,1,1,2e+05,1,4.00733318523247
61,1,1,1,22300,0,4.11087386417331
62,0,1,0,40000,0,4.12713438504509
41,1,1,0,48000,0,3.71357206670431
25,0,1,1,4200,0,3.2188758248682
52,1,1,1,157000,1,3.95124371858143
53,0,0,1,12000,0,3.97029191355212
60,1,1,0,40000,0,4.0943445622221
38,0,1,1,160000,1,3.63758615972639
38,1,0,0,0,0,3.63758615972639
29,1,0,1,0,0,3.36729582998647
29,0,1,1,90250,1,3.36729582998647
50,1,1,1,90000,0,3.91202300542815
48,0,1,0,83300,0,3.87120101090789
55,0,0,1,69800,0,4.00733318523247
47,1,1,1,120100,1,3.85014760171006
42,0,1,1,91000,1,3.73766961828337
52,1,0,0,0,0,3.95124371858143
49,0,1,1,180000,1,3.89182029811063
29,0,1,0,86000,0,3.36729582998647
49,0,1,1,60000,0,3.89182029811063
45,1,1,1,70000,0,3.80666248977032
44,0,1,1,32000,0,3.78418963391826
41,1,1,1,80000,0,3.71357206670431
60,0,1,0,50000,0,4.0943445622221
54,1,1,1,2e+05,1,3.98898404656427
45,1,1,1,87440,0,3.80666248977032
50,0,1,0,119000,1,3.91202300542815
52,0,1,0,212000,1,3.95124371858143
50,1,1,0,40000,0,3.91202300542815
64,1,1,0,36000,0,4.15888308335967
54,1,1,1,195000,1,3.98898404656427
60,0,1,1,2e+05,1,4.0943445622221
51,0,1,1,1e+05,1,3.93182563272433
58,1,1,0,10000,0,4.06044301054642
60,1,0,0,118500,1,4.0943445622221
46,1,1,1,140000,1,3.8286413964891
39,1,1,1,1e+05,1,3.66356164612965
55,0,1,1,61000,0,4.00733318523247
53,0,1,1,65000,0,3.97029191355212
49,1,1,1,25000,0,3.89182029811063
35,1,1,0,18900,0,3.55534806148941
35,0,1,0,33100,0,3.55534806148941
31,1,0,1,50000,0,3.43398720448515
48,0,1,0,37000,0,3.87120101090789
30,0,1,0,95000,1,3.40119738166216
27,0,1,0,50000,0,3.29583686600433
47,0,1,1,300600,1,3.85014760171006
49,1,1,0,11000,0,3.89182029811063
30,1,0,0,0,0,3.40119738166216
59,0,1,0,135000,1,4.07753744390572
53,1,0,0,0,0,3.97029191355212
49,1,1,0,304900,1,3.89182029811063
56,0,1,0,33600,0,4.02535169073515
46,0,1,0,28000,0,3.8286413964891
59,1,1,0,20000,0,4.07753744390572
33,0,1,0,1e+05,1,3.49650756146648
45,0,1,0,57000,0,3.80666248977032
51,1,0,0,13300,0,3.93182563272433
51,1,0,0,6000,0,3.93182563272433
34,1,0,0,0,0,3.52636052461616
41,0,1,0,54000,0,3.71357206670431
43,1,1,1,212000,1,3.76120011569356
42,0,1,1,90000,0,3.73766961828337
62,1,0,0,0,0,4.12713438504509
53,0,1,0,18000,0,3.97029191355212
49,1,1,0,40000,0,3.89182029811063
27,1,0,0,0,0,3.29583686600433
26,1,0,1,0,0,3.25809653802148
54,0,1,1,2e+05,1,3.98898404656427
57,1,0,0,0,0,4.04305126783455
30,1,1,0,73000,0,3.40119738166216
60,1,1,0,35000,0,4.0943445622221
41,0,1,0,20000,0,3.71357206670431
42,1,1,0,190000,1,3.73766961828337
51,1,1,0,57000,0,3.93182563272433
33,1,1,0,38000,0,3.49650756146648
56,1,1,0,98200,1,4.02535169073515
59,0,1,1,55000,0,4.07753744390572
61,0,1,0,16300,0,4.11087386417331
35,0,1,0,45000,0,3.55534806148941
28,1,0,0,12000,0,3.3322045101752
38,0,1,1,115000,1,3.63758615972639
34,0,0,1,2000,0,3.52636052461616
31,0,1,1,44000,0,3.43398720448515
57,1,1,0,1e+05,1,4.04305126783455
38,0,1,1,186000,1,3.63758615972639
56,1,1,1,50000,0,4.02535169073515
55,0,1,1,80000,0,4.00733318523247
43,0,1,0,28000,0,3.76120011569356
35,1,1,0,22000,0,3.55534806148941
59,0,0,0,0,0,4.07753744390572
54,1,0,0,9800,0,3.98898404656427
39,0,1,1,100500,1,3.66356164612965
41,1,1,0,60000,0,3.71357206670431
63,1,1,0,8000,0,4.14313472639153
55,1,1,0,6700,0,4.00733318523247
34,0,1,0,56000,0,3.52636052461616
60,0,0,1,38200,0,4.0943445622221
57,0,0,0,67200,0,4.04305126783455
55,0,1,0,129000,1,4.00733318523247
55,1,1,0,30000,0,4.00733318523247
48,0,1,0,40000,0,3.87120101090789
52,1,1,0,10000,0,3.95124371858143
41,1,1,0,29000,0,3.71357206670431
57,0,1,0,40000,0,4.04305126783455
43,0,1,0,106000,1,3.76120011569356
51,1,1,0,90000,0,3.93182563272433
61,0,1,0,120000,1,4.11087386417331
55,1,0,0,0,0,4.00733318523247
52,0,1,0,690600,1,3.95124371858143
56,1,0,0,0,0,4.02535169073515
60,0,1,0,30000,0,4.0943445622221
37,1,1,1,40,0,3.61091791264422
26,1,1,0,30000,0,3.25809653802148
31,0,1,0,5000,0,3.43398720448515
37,1,1,0,35000,0,3.61091791264422
50,0,0,0,21600,0,3.91202300542815
40,1,1,0,27300,0,3.68887945411394
51,0,1,0,30000,0,3.93182563272433
45,1,0,0,0,0,3.80666248977032
49,1,0,0,14000,0,3.89182029811063
38,1,1,0,50000,0,3.63758615972639
40,0,0,0,29600,0,3.68887945411394
25,0,0,0,0,0,3.2188758248682
55,0,0,0,14000,0,4.00733318523247
52,1,1,1,194200,1,3.95124371858143
35,0,1,0,25000,0,3.55534806148941
34,1,0,0,0,0,3.52636052461616
39,0,1,0,42000,0,3.66356164612965
34,1,1,0,30000,0,3.52636052461616
28,0,1,0,32400,0,3.3322045101752
49,0,1,0,900,0,3.89182029811063
48,1,1,0,18000,0,3.87120101090789
42,1,0,1,0,0,3.73766961828337
46,0,1,1,135000,1,3.8286413964891
34,0,1,1,76200,0,3.52636052461616
40,1,1,1,32000,0,3.68887945411394
61,1,1,1,155000,1,4.11087386417331
40,1,1,0,160000,1,3.68887945411394
45,0,1,1,28200,0,3.80666248977032
40,0,1,1,118000,1,3.68887945411394
41,1,1,1,93000,1,3.71357206670431
50,0,1,0,60000,0,3.91202300542815
47,1,1,0,15000,0,3.85014760171006
27,0,1,0,60000,0,3.29583686600433
25,0,1,0,43000,0,3.2188758248682
35,1,1,0,86000,0,3.55534806148941
46,0,0,0,50000,0,3.8286413964891
42,0,1,0,74000,0,3.73766961828337
45,1,1,0,16000,0,3.80666248977032
63,1,0,0,22900,0,4.14313472639153
33,1,1,0,72000,0,3.49650756146648
33,0,1,0,45000,0,3.49650756146648
60,1,1,1,56000,0,4.0943445622221
40,0,1,0,42000,0,3.68887945411394
36,1,0,0,6000,0,3.58351893845611
32,0,1,1,80000,0,3.46573590279973
33,0,1,1,50000,0,3.49650756146648
32,1,1,1,26000,0,3.46573590279973
33,1,0,0,6400,0,3.49650756146648
60,0,1,0,12000,0,4.0943445622221
60,1,1,1,123000,1,4.0943445622221
35,1,1,1,1e+05,1,3.55534806148941
60,1,0,0,24000,0,4.0943445622221
49,0,0,0,1400,0,3.89182029811063
45,1,1,0,34000,0,3.80666248977032
25,1,1,0,16000,0,3.2188758248682
55,1,1,0,14000,0,4.00733318523247
53,0,1,0,11000,0,3.97029191355212
63,1,1,0,14000,0,4.14313472639153
53,1,0,1,0,0,3.97029191355212
53,0,1,1,240000,1,3.97029191355212
26,0,0,0,0,0,3.25809653802148
58,0,1,1,80000,0,4.06044301054642
52,1,1,1,82000,0,3.95124371858143
41,0,0,0,0,0,3.71357206670431
39,1,1,1,80000,0,3.66356164612965
34,1,0,0,0,0,3.52636052461616
46,1,1,1,130000,1,3.8286413964891
46,0,1,1,250000,1,3.8286413964891
55,1,1,1,70000,0,4.00733318523247
61,0,1,0,120000,1,4.11087386417331
33,0,0,0,0,0,3.49650756146648
28,0,1,1,68000,0,3.3322045101752
26,1,1,1,50000,0,3.25809653802148
40,0,1,1,120000,1,3.68887945411394
43,1,1,1,60000,0,3.76120011569356
33,0,1,0,684000,1,3.49650756146648
36,0,1,0,190000,1,3.58351893845611
34,1,1,0,50000,0,3.52636052461616
37,0,1,0,68000,0,3.61091791264422
62,1,1,1,71300,0,4.12713438504509
43,0,1,1,98000,1,3.76120011569356
40,0,0,0,6500,0,3.68887945411394
59,1,0,0,16800,0,4.07753744390572
42,0,0,1,20000,0,3.73766961828337
57,1,0,0,106000,1,4.04305126783455
31,1,0,0,106000,1,3.43398720448515
43,0,1,0,42000,0,3.76120011569356
42,1,1,0,42000,0,3.73766961828337
48,0,1,0,52000,0,3.87120101090789
48,1,1,0,11000,0,3.87120101090789
63,1,0,0,0,0,4.14313472639153
52,0,1,0,25200,0,3.95124371858143
54,1,1,0,19200,0,3.98898404656427
39,0,1,1,90000,0,3.66356164612965
35,1,1,1,60000,0,3.55534806148941
49,1,1,0,28500,0,3.89182029811063
50,0,1,0,60000,0,3.91202300542815
43,1,1,1,80000,0,3.76120011569356
46,0,1,1,154000,1,3.8286413964891
42,1,1,0,3000,0,3.73766961828337
28,1,1,0,21000,0,3.3322045101752
35,0,1,0,30000,0,3.55534806148941
31,0,1,1,90000,0,3.43398720448515
31,1,1,1,75000,0,3.43398720448515
42,1,1,0,33000,0,3.73766961828337
37,0,1,1,41000,0,3.61091791264422
57,1,1,1,36000,0,4.04305126783455
38,0,1,1,96000,1,3.63758615972639
35,0,1,1,50500,0,3.55534806148941
64,1,1,0,77000,0,4.15888308335967
38,0,0,0,6000,0,3.63758615972639
45,0,0,0,6000,0,3.80666248977032
53,1,0,0,4000,0,3.97029191355212
34,1,1,1,56000,0,3.52636052461616
27,0,1,0,40000,0,3.29583686600433
37,0,1,0,33600,0,3.61091791264422
25,1,1,1,70000,0,3.2188758248682
50,0,1,0,81000,0,3.91202300542815
26,0,1,1,169100,1,3.25809653802148
27,0,1,1,150000,1,3.29583686600433
62,1,0,1,0,0,4.12713438504509
61,0,1,1,3e+05,1,4.11087386417331
42,0,0,1,1e+05,1,3.73766961828337
64,1,0,1,22600,0,4.15888308335967
41,0,1,0,48000,0,3.71357206670431
47,1,0,0,0,0,3.85014760171006
59,0,0,0,0,0,4.07753744390572
27,0,1,0,27000,0,3.29583686600433
48,1,0,0,0,0,3.87120101090789
45,0,1,0,23000,0,3.80666248977032
57,1,1,1,135000,1,4.04305126783455
55,0,1,0,75000,0,4.00733318523247
64,0,1,1,68900,0,4.15888308335967
56,1,1,1,50000,0,4.02535169073515
64,0,0,0,1000,0,4.15888308335967
58,1,0,1,401000,1,4.06044301054642
28,1,1,0,61300,0,3.3322045101752
27,0,0,0,0,0,3.29583686600433
44,1,1,1,13600,0,3.78418963391826
45,0,1,0,60000,0,3.80666248977032
37,1,1,1,25600,0,3.61091791264422
44,1,1,1,133000,1,3.78418963391826
44,0,1,0,95000,1,3.78418963391826
51,0,1,0,35000,0,3.93182563272433
43,0,0,1,0,0,3.76120011569356
41,0,1,1,87100,0,3.71357206670431
35,1,1,1,56000,0,3.55534806148941
35,0,1,0,24000,0,3.55534806148941
31,0,0,0,250,0,3.43398720448515
31,0,1,0,34600,0,3.43398720448515
29,0,1,0,1e+05,1,3.36729582998647
59,0,0,0,50000,0,4.07753744390572
58,1,1,0,40000,0,4.06044301054642
40,0,1,0,45000,0,3.68887945411394
40,1,0,0,0,0,3.68887945411394
32,1,1,1,140000,1,3.46573590279973
34,0,1,1,90000,0,3.52636052461616
53,0,1,1,40000,0,3.97029191355212
59,0,1,0,127000,1,4.07753744390572
62,1,1,0,76000,0,4.12713438504509
52,1,0,1,112000,1,3.95124371858143
55,0,0,1,112000,1,4.00733318523247
30,0,1,1,34000,0,3.40119738166216
29,0,1,1,1e+05,1,3.36729582998647
28,0,0,1,30000,0,3.3322045101752
26,0,1,1,20000,0,3.25809653802148
44,0,1,0,150000,1,3.78418963391826
46,1,1,1,40000,0,3.8286413964891
40,1,1,0,15400,0,3.68887945411394
38,0,0,0,0,0,3.63758615972639
35,1,1,0,5000,0,3.55534806148941
42,1,1,1,1e+05,1,3.73766961828337
47,1,1,0,20000,0,3.85014760171006
47,1,0,0,0,0,3.85014760171006
41,1,1,0,96000,1,3.71357206670431
40,1,1,1,40000,0,3.68887945411394
58,0,1,0,85000,0,4.06044301054642
52,1,1,0,80000,0,3.95124371858143
34,0,0,0,36000,0,3.52636052461616
33,1,0,0,0,0,3.49650756146648
61,1,1,0,38000,0,4.11087386417331
40,1,1,0,85000,0,3.68887945411394
39,0,0,0,10500,0,3.66356164612965
32,0,1,1,65000,0,3.46573590279973
57,1,1,0,36000,0,4.04305126783455
26,1,1,1,41600,0,3.25809653802148
25,0,1,1,82000,0,3.2188758248682
51,1,1,0,36000,0,3.93182563272433
28,0,0,0,8000,0,3.3322045101752
27,1,1,0,40000,0,3.29583686600433
38,0,1,1,225000,1,3.63758615972639
39,0,1,0,97700,1,3.66356164612965
55,0,1,0,27000,0,4.00733318523247
51,1,1,1,250020,1,3.93182563272433
47,0,0,0,27700,0,3.85014760171006
45,1,1,0,95000,1,3.80666248977032
29,1,1,0,38000,0,3.36729582998647
28,0,1,0,20000,0,3.3322045101752
25,1,1,1,60000,0,3.2188758248682
46,0,0,0,50,0,3.8286413964891
48,0,1,0,131000,1,3.87120101090789
44,1,0,0,0,0,3.78418963391826
54,1,1,1,128000,1,3.98898404656427
32,1,1,0,17000,0,3.46573590279973
39,0,1,1,105500,1,3.66356164612965
39,1,1,0,92500,1,3.66356164612965
36,0,0,0,0,0,3.58351893845611
35,1,1,0,40000,0,3.55534806148941
58,1,1,0,9600,0,4.06044301054642
27,1,1,1,28400,0,3.29583686600433
50,0,0,0,0,0,3.91202300542815
50,1,1,1,1e+05,1,3.91202300542815
34,0,1,0,77000,0,3.52636052461616
33,1,1,0,77000,0,3.49650756146648
63,1,1,0,74000,0,4.14313472639153
32,0,0,0,0,0,3.46573590279973
28,1,1,0,20000,0,3.3322045101752
42,0,1,0,1e+05,1,3.73766961828337
37,1,1,1,68000,0,3.61091791264422
40,0,1,0,134000,1,3.68887945411394
59,1,1,0,25000,0,4.07753744390572
58,0,1,1,120000,1,4.06044301054642
29,0,1,0,48000,0,3.36729582998647
32,0,1,1,4e+05,1,3.46573590279973
34,1,1,1,2e+05,1,3.52636052461616
61,0,0,0,23700,0,4.11087386417331
59,1,1,0,8700,0,4.07753744390572
61,1,0,1,22200,0,4.11087386417331
56,0,1,0,50000,0,4.02535169073515
32,0,0,0,14200,0,3.46573590279973
63,0,1,1,60000,0,4.14313472639153
30,1,1,1,63000,0,3.40119738166216
51,1,1,1,107000,1,3.93182563272433
51,0,1,0,48000,0,3.93182563272433
58,0,1,1,157200,1,4.06044301054642
64,1,1,0,64000,0,4.15888308335967
64,0,1,0,70000,0,4.15888308335967
64,1,1,0,7000,0,4.15888308335967
58,0,1,1,243000,1,4.06044301054642
62,1,0,1,0,0,4.12713438504509
47,0,1,0,24000,0,3.85014760171006
44,1,1,1,79000,0,3.78418963391826
43,0,1,0,110000,1,3.76120011569356
30,0,0,1,17000,0,3.40119738166216
30,1,1,1,64700,0,3.40119738166216
64,1,0,1,1500,0,4.15888308335967
61,0,1,0,107000,1,4.11087386417331
29,0,0,0,1400,0,3.36729582998647
50,0,1,0,25000,0,3.91202300542815
45,1,1,0,56000,0,3.80666248977032
54,1,1,0,1e+05,1,3.98898404656427
27,0,1,0,24000,0,3.29583686600433
38,0,1,0,40000,0,3.63758615972639
29,0,1,0,70000,0,3.36729582998647
39,0,1,0,95000,1,3.66356164612965
44,1,1,0,12000,0,3.78418963391826
39,0,1,0,20000,0,3.66356164612965
41,1,0,0,0,0,3.71357206670431
64,0,1,1,125000,1,4.15888308335967
54,0,1,1,684000,1,3.98898404656427
54,1,1,1,684000,1,3.98898404656427
61,0,0,1,50000,0,4.11087386417331
63,1,0,0,0,0,4.14313472639153
36,0,1,1,40000,0,3.58351893845611
34,1,1,0,115000,1,3.52636052461616
33,0,1,0,1e+05,1,3.49650756146648
59,0,1,0,72000,0,4.07753744390572
56,1,1,0,6300,0,4.02535169073515
51,1,0,1,2600,0,3.93182563272433
44,1,1,0,50000,0,3.78418963391826
62,1,0,0,41200,0,4.12713438504509
63,0,0,0,22800,0,4.14313472639153
58,0,1,0,12900,0,4.06044301054642
33,0,1,1,37400,0,3.49650756146648
58,0,0,0,0,0,4.06044301054642
54,1,1,0,2600,0,3.98898404656427
48,1,1,1,70000,0,3.87120101090789
36,1,1,1,2300,0,3.58351893845611
35,0,1,1,255500,1,3.55534806148941
40,1,1,0,29100,0,3.68887945411394
38,1,0,0,0,0,3.63758615972639
35,0,1,1,140400,1,3.55534806148941
31,1,1,1,190000,1,3.43398720448515
41,1,0,0,15600,0,3.71357206670431
59,0,1,0,1e+05,1,4.07753744390572
59,1,1,1,56000,0,4.07753744390572
27,0,1,0,2000,0,3.29583686600433
58,1,1,0,40000,0,4.06044301054642
39,0,1,1,32600,0,3.66356164612965
39,1,1,0,125000,1,3.66356164612965
44,0,0,1,29500,0,3.78418963391826
40,0,1,1,50000,0,3.68887945411394
29,0,1,0,45000,0,3.36729582998647
64,1,1,0,45000,0,4.15888308335967
60,1,1,1,85000,0,4.0943445622221
26,1,1,0,26100,0,3.25809653802148
52,1,0,0,36000,0,3.95124371858143
63,1,0,0,900,0,4.14313472639153
52,0,1,1,250000,1,3.95124371858143
48,1,1,0,120000,1,3.87120101090789
28,1,1,1,40000,0,3.3322045101752
53,0,1,1,383000,1,3.97029191355212
52,1,0,1,0,0,3.95124371858143
60,0,1,0,51000,0,4.0943445622221
58,1,1,0,25000,0,4.06044301054642
54,1,1,0,50000,0,3.98898404656427
62,0,1,0,80000,0,4.12713438504509
25,0,1,0,12000,0,3.2188758248682
